job_id,title,company,job_url,location,description_text,title_relevance,description_relevance
4150552344,"Summer 2025, AI/LLM Development Engineering Intern",Western Digital,https://www.linkedin.com/jobs/view/4150552344/,"San Jose, CA",,9.0,
4131391912,Data Science Intern,First American,https://www.linkedin.com/jobs/view/4131391912/,"Santa Ana, CA",,9.0,
4131897529,Data Science Intern,Hewlett Packard Enterprise,https://www.linkedin.com/jobs/view/4131897529/,"Milpitas, CA",,9.0,
4104266339,Data Science & Machine Learning Intern (Summer 2025),insitro,https://www.linkedin.com/jobs/view/4104266339/,San Francisco Bay Area,,9.0,
4015154519,"2025 AI/ML Intern - Research, Firefly",Adobe,https://www.linkedin.com/jobs/view/4015154519/,"San Francisco, CA",,9.0,
4173372373,"2025 Summer Intern, Research Scientist",Samsung Research America (SRA),https://www.linkedin.com/jobs/view/4173372373/,"Irvine, CA",,9.0,
4149299885,Software Engineer - Machine Learning Intern,Telos Health,https://www.linkedin.com/jobs/view/4149299885/,"Campbell, CA",,9.0,
4157978143,Data Science Intern - Master's/ Ph.D,Bloom Energy,https://www.linkedin.com/jobs/view/4157978143/,"San Jose, CA",,9.0,
4144715934,Data Scientist Engineering Intern,ResMed,https://www.linkedin.com/jobs/view/4144715934/,"San Diego, CA",,9.0,
4145431485,AI Scientist,Salesforce,https://www.linkedin.com/jobs/view/4145431485/,"Palo Alto, CA",,9.0,
4101599740,Responsible ML Data Science Engineer,Salesforce,https://www.linkedin.com/jobs/view/4101599740/,"Palo Alto, CA",,9.0,
4102205248,Responsible ML Data Science Engineer,Salesforce,https://www.linkedin.com/jobs/view/4102205248/,"San Francisco, CA",,9.0,
4168945928,Software Engineering SMTS,Salesforce,https://www.linkedin.com/jobs/view/4168945928/,"San Francisco, CA",,9.0,
4150863391,Staff ML Engineer,Salesforce,https://www.linkedin.com/jobs/view/4150863391/,"San Francisco, CA",,9.0,
4160262090,Senior Business Intelligence Analyst,Zest AI,https://www.linkedin.com/jobs/view/4160262090/,"Burbank, CA",,9.0,
4173155429,Senior Data Analyst,Smith.ai,https://www.linkedin.com/jobs/view/4173155429/,"Los Altos, CA",,9.0,
4161551084,Product Analytics Engineer,Odaseva,https://www.linkedin.com/jobs/view/4161551084/,"San Francisco, CA",,9.0,
4178152534,Senior Data Analyst,TieTalent,https://www.linkedin.com/jobs/view/4178152534/,"California, United States",,9.0,
4162717079,Business Intelligence Data Analyst,DMF Lighting,https://www.linkedin.com/jobs/view/4162717079/,"Carson, CA",,9.0,
4179199880,Data Analyst,Navaide,https://www.linkedin.com/jobs/view/4179199880/,"San Diego, CA",,9.0,
4147100906,Business Analyst I,ALTEN,https://www.linkedin.com/jobs/view/4147100906/,"Cupertino, CA",,9.0,
4179433199,Data Analyst,AARATECH,https://www.linkedin.com/jobs/view/4179433199/,"California, United States",,9.0,
4179433247,Data Analyst,AARATECH,https://www.linkedin.com/jobs/view/4179433247/,"California, United States",,9.0,
4172362992,Business Intelligence Data Engineer,TomoCredit,https://www.linkedin.com/jobs/view/4172362992/,"San Francisco, CA",,9.0,
4115769931,Business Analyst,CGS Federal (Contact Government Services),https://www.linkedin.com/jobs/view/4115769931/,"Santa Ana, CA",,9.0,
4167277368,Remote Data and Reporting Analyst,International SOS Government Medical Services,https://www.linkedin.com/jobs/view/4167277368/,"San Diego, CA",,9.0,
4174147523,"Consultant / Senior Consultant, Insights and Analytics",Blue Matter,https://www.linkedin.com/jobs/view/4174147523/,"South San Francisco, CA",,9.0,
4173361549,Finance Business Intelligence Analyst,NVIDIA,https://www.linkedin.com/jobs/view/4173361549/,"Santa Clara, CA",,9.0,
4178152524,Business Intelligence Analyst,TieTalent,https://www.linkedin.com/jobs/view/4178152524/,"California, United States",,9.0,
4137006361,"Business Analyst, Profit Intelligence",Amazon,https://www.linkedin.com/jobs/view/4137006361/,"San Jose, CA",,9.0,
